t,mx,my,mz,mqx,mqy,mqz,mqw,m_error,ex,ey,ez,eqx,eqy,eqz,eqw,vx,vy,vz,ax,ay,az,sx,sy,sz,p,q,r,m1,m2,m3,m4,vbat,armed,flying,tumbled,locked,crashed,agent_id
1775761476.4447122,-0.21434885263442993,-1.8241112232208252,0.7807493209838867,0.025890754535794258,-0.007589265704154968,-0.5081968307495117,-0.8608183264732361,0.0006121033220551908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.4447122,-0.12964366376399994,-0.019510651007294655,1.0416291952133179,0.004484232515096664,-0.0009458368876948953,0.4338854253292084,-0.9009564518928528,7.229404582176358e-05,-0.129,-0.019,1.042,-0.001383770608975631,0.0,-0.4345039712183481,0.9006688537827799,0.006,0.012,-0.024,0.12,0.208,9.451,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.006,0.013,0.0,0.6614328221560998,0.7882505531395437,0.6857709620813306,0.7645227740901808,3.383,True,True,False,False,False,CF_2
1775761476.4617143,-0.21434621512889862,-1.8240866661071777,0.780769407749176,0.02585936151444912,-0.007616077084094286,-0.5081681609153748,-0.8608359098434448,0.0006140148616395891,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
191935,-0.12963350117206573,-0.019525690004229546,1.0413185358047485,0.004445748869329691,-0.0007355817942880094,0.4339180886745453,-0.9009411931037903,7.656720117665827e-05,-0.129,-0.018,1.041,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.029,0.314,0.47,9.532,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.011,0.006,-0.01,0.6520790417334249,0.7925230792706187,0.6980544747081712,0.7653315022507057,3.383,True,True,False,False,False,CF_2
1775761476.4796991,-0.21434780955314636,-1.8240753412246704,0.7807742357254028,0.025983836501836777,-0.007593585178256035,-0.5081342458724976,-0.8608524203300476,0.0006129674729891121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.4796991,-0.12963292002677917,-0.01951982080936432,1.0410442352294922,0.004177988972514868,-0.0007024843362160027,0.4338148534297943,-0.9009921550750732,7.76045344537124e-05,-0.129,-0.018,1.041,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.029,0.314,0.47,9.532,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.011,0.006,-0.01,0.6520790417334249,0.7925230792706187,0.6980544747081712,0.7653315022507057,3.383,True,True,False,False,False,CF_2
1775761476.4956853,-0.21434564888477325,-1.8240903615951538,0.780769944190979,0.026015646755695343,-0.007675954140722752,-0.5081576704978943,-0.860836923122406,0.0006102753104642034,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.4956853,-0.12965109944343567,-0.019528744742274284,1.0407860279083252,0.00394829036667943,-0.0007966457051225007,0.43378740549087524,-0.9010063409805298,8.364241512026638e-05,-0.129,-0.018,1.04,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.029,0.314,0.47,9.532,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.011,0.006,-0.01,0.6520790417334249,0.7925230792706187,0.6980544747081712,0.7653315022507057,3.383,True,True,False,False,False,CF_2
1775761476.5112216,-0.21434636414051056,-1.8241050243377686,0.7807632088661194,0.025940053164958954,-0.0076493374072015285,-0.5081052184104919,-0.8608704209327698,0.0006127513479441404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.5112216,-0.12967020273208618,-0.01954377070069313,1.0405372381210327,0.003997859079390764,-0.0006591700366698205,0.4337041676044464,-0.9010463356971741,8.005445852177218e-05,-0.129,-0.018,1.04,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.029,0.314,0.47,9.532,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.011,0.006,-0.01,0.6520790417334249,0.7925230792706187,0.6980544747081712,0.7653315022507057,3.383,True,True,False,False,False,CF_2
1775761476.52914,-0.2143496870994568,-1.824069619178772,0.7807779312133789,0.025997959077358246,-0.007509723771363497,-0.5082018375396729,-0.8608129024505615,0.0006144847720861435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.52914,-0.1296788901090622,-0.019537029787898064,1.040292501449585,0.004039101768285036,-0.00042592454701662064,0.4337838292121887,-0.9010079503059387,8.28823322081007e-05,-0.129,-0.018,1.039,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.045,0.487,-0.598,9.559,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.008,0.021,0.001,0.6579079880979629,0.7848020141908904,0.7022964827954528,0.7803311207751583,3.383,True,True,False,False,False,CF_2
1775761476.5366395,-0.21435466408729553,-1.8240946531295776,0.7807565927505493,0.026005469262599945,-0.007501813583076,-0.5081950426101685,-0.8608167171478271,0.0006104611675255001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.536141,-0.1296735554933548,-0.019534246996045113,1.0401510000228882,0.0040276627987623215,-0.0005155969993211329,0.43384286761283875,-0.9009794592857361,7.551140151917934e-05,-0.129,-0.018,1.039,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.045,0.487,-0.598,9.559,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.008,0.021,0.001,0.6579079880979629,0.7848020141908904,0.7022964827954528,0.7803311207751583,3.383,True,True,False,False,False,CF_2
1775761476.553153,-0.2143503576517105,-1.8240896463394165,0.7807629704475403,0.026044024154543877,-0.00757942721247673,-0.5081837773323059,-0.8608214259147644,0.0006108836969360709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
192028,-0.12968796491622925,-0.019535252824425697,1.0399249792099,0.003994029480963945,-0.0005763205699622631,0.4339800179004669,-0.9009134769439697,7.440636545652524e-05,-0.129,-0.018,1.038,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.033,0.027,0.027,10.014,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.022,-0.008,-0.016,0.6579079880979629,0.7848020141908904,0.7022964827954528,0.7803311207751583,3.383,True,True,False,False,False,CF_2
1775761476.5714703,-0.2143508344888687,-1.824077844619751,0.780763566493988,0.026036124676465988,-0.007574264891445637,-0.5081440210342407,-0.8608452677726746,0.0006123954080976546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.5714703,-0.12970025837421417,-0.019525934010744095,1.039699912071228,0.004195876885205507,-0.0004155676288064569,0.43427249789237976,-0.9007716774940491,7.458260370185599e-05,-0.129,-0.018,1.038,-0.001383770608975631,-0.0,-0.4345039712183481,0.9006688537827799,0.005,0.01,-0.033,0.027,0.027,10.014,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.022,-0.008,-0.016,0.6466773479819944,0.7880216678110933,0.7068589303425651,0.7760585946440833,3.383,True,True,False,False,False,CF_2
1775761476.5864832,-0.21434904634952545,-1.8240878582000732,0.7807599902153015,0.025960849598050117,-0.007514526601880789,-0.5082061290740967,-0.8608114123344421,0.0006099363090470433,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.5864832,-0.12972773611545563,-0.019510479643940926,1.0395045280456543,0.004586227238178253,-0.00029162876307964325,0.4344046115875244,-0.9007061719894409,7.373516564257443e-05,-0.129,-0.018,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.01,-0.033,0.027,0.027,10.014,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.022,-0.008,-0.016,0.6466773479819944,0.7880216678110933,0.7068589303425651,0.7760585946440833,3.383,True,True,False,False,False,CF_2
1775761476.602672,-0.21434298157691956,-1.8240774869918823,0.780767560005188,0.0259682759642601,-0.007681099697947502,-0.5081378817558289,-0.8608499765396118,0.0006114017451182008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.602672,-0.12973390519618988,-0.0194989126175642,1.0393728017807007,0.00499843480065465,-0.0002476942609064281,0.43454259634017944,-0.9006373882293701,6.670874427072704e-05,-0.129,-0.018,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.01,-0.033,0.027,0.027,10.014,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,-0.022,-0.008,-0.016,0.6466773479819944,0.7880216678110933,0.7068589303425651,0.7760585946440833,3.383,True,True,False,False,False,CF_2
1775761476.619215,-0.2143479883670807,-1.8240740299224854,0.7807645797729492,0.025928989052772522,-0.007663117256015539,-0.5081432461738586,-0.8608481884002686,0.0006120990146882832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.619215,-0.1297488957643509,-0.019499601796269417,1.039267897605896,0.005030978005379438,-0.0002758006448857486,0.4346689283847809,-0.9005762338638306,6.885058246552944e-05,-0.129,-0.018,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.015,0.042,0.088,9.907,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.021,0.0,-0.019,0.6466773479819944,0.7880216678110933,0.7068589303425651,0.7760585946440833,3.383,True,True,False,False,False,CF_2
1775761476.6362605,-0.21434588730335236,-1.8240727186203003,0.7807703614234924,0.025982243940234184,-0.007679404225200415,-0.5081045627593994,-0.8608691692352295,0.000611888593994081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.6362605,-0.12976248562335968,-0.01949610747396946,1.0391849279403687,0.0047823344357311726,-0.0005404525436460972,0.4348011314868927,-0.9005136489868164,7.154866761993617e-05,-0.129,-0.018,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.015,0.042,0.088,9.907,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.021,0.0,-0.019,0.6522011139085985,0.7881132219424735,0.695246814679179,0.7717097734035249,3.383,True,True,False,False,False,CF_2
1775761476.6447551,-0.21435138583183289,-1.8240690231323242,0.7807748913764954,0.025944599881768227,-0.00767898466438055,-0.5082098841667175,-0.8608081340789795,0.0006130404071882367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.6447551,-0.12978826463222504,-0.019511215388774872,1.0391310453414917,0.00442145811393857,-0.0007292091031558812,0.43486684560775757,-0.9004836678504944,6.684024265268818e-05,-0.129,-0.019,1.038,-0.002767541217951262,0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.015,0.042,0.088,9.907,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.021,0.0,-0.019,0.6522011139085985,0.7881132219424735,0.695246814679179,0.7717097734035249,3.383,True,True,False,False,False,CF_2
1775761476.6620493,-0.21434970200061798,-1.8240939378738403,0.7807578444480896,0.02594251185655594,-0.007532814983278513,-0.508194625377655,-0.8608185648918152,0.0006134706782177091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
192132,-0.1298067420721054,-0.019516615197062492,1.0390839576721191,0.004317052662372589,-0.0006877455161884427,0.43496716022491455,-0.9004358053207397,6.895671685924754e-05,-0.129,-0.019,1.038,-0.002767541217951262,0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.006,-0.23,-0.38,10.116,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.002,0.009,-0.008,0.6446021210040437,0.7850766765850309,0.696955825131609,0.770244907301442,3.383,True,True,False,False,False,CF_2
1775761476.6777685,-0.21434271335601807,-1.8240832090377808,0.7807723879814148,0.025936204940080643,-0.007501593790948391,-0.5082507133483887,-0.8607858419418335,0.0006132647395133972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
192137,-0.1298093944787979,-0.019526002928614616,1.0390278100967407,0.0039837253279984,-0.0009727682918310165,0.4350225627422333,-0.9004102349281311,6.68867287458852e-05,-0.129,-0.019,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.006,-0.23,-0.38,10.116,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.002,0.009,-0.008,0.6446021210040437,0.7850766765850309,0.696955825131609,0.770244907301442,3.383,True,True,False,False,False,CF_2
1775761476.69633,-0.214349165558815,-1.824096441268921,0.7807682752609253,0.025989899411797523,-0.007554671727120876,-0.5081319808959961,-0.860853910446167,0.0006118971505202353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.69633,-0.12982362508773804,-0.019552918151021004,1.038961410522461,0.003896209876984358,-0.00119928945787251,0.43509671092033386,-0.9003745913505554,7.207838643807918e-05,-0.129,-0.019,1.038,-0.002767541217951262,-0.0,-0.4345039712183481,0.900665664778608,0.005,0.011,-0.006,-0.23,-0.38,10.116,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.002,0.009,-0.008,0.6446021210040437,0.7850766765850309,0.696955825131609,0.770244907301442,3.383,True,True,False,False,False,CF_2
1775761476.712346,-0.21434003114700317,-1.824072003364563,0.7807872891426086,0.02602848783135414,-0.00751268956810236,-0.5081864595413208,-0.8608209490776062,0.0006132081034593284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
1775761476.712346,-0.12984508275985718,-0.01956864818930626,1.0389125347137451,0.003766764421015978,-0.001357894972898066,0.4351285398006439,-0.9003595113754272,7.177254155976698e-05,-0.129,-0.018,1.038,-0.001383770608975631,0.0,-0.4358877418273238,0.8999999787242098,0.004,0.009,0.008,-0.309,0.692,10.02,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.006,-0.019,-0.008,0.6446021210040437,0.7850766765850309,0.696955825131609,0.770244907301442,3.383,True,True,False,False,False,CF_2
1775761476.7292604,-0.2143455445766449,-1.8240867853164673,0.780781090259552,0.025975197553634644,-0.007461937610059977,-0.5081918239593506,-0.8608197569847107,0.0006130418041720986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,CF_1
192197,-0.12986236810684204,-0.019583886489272118,1.0388603210449219,0.003899728413671255,-0.0014922810951247811,0.4351056218147278,-0.9003697633743286,6.784254946978763e-05,-0.129,-0.018,1.039,-0.001383770608975631,0.0,-0.4358877418273238,0.8999999787242098,0.004,0.009,0.008,-0.309,0.692,10.02,-0.12484294176101685,-0.009754374623298645,1.0000040531158447,0.006,-0.019,-0.008,0.637445639734493,0.7846646829938201,0.6963149462119478,0.7650415808346684,3.383,True,True,False,False,False,CF_2
