t,mx,my,mz,mqx,mqy,mqz,mqw,m_error,ex,ey,ez,eqx,eqy,eqz,eqw,vx,vy,vz,ax,ay,az,sx,sy,sz,p,q,r,m1,m2,m3,m4,vbat,armed,flying,tumbled,locked,crashed,agent_id
1776181429.1048863,-0.08727870136499405,0.042492929846048355,1.0214415788650513,-0.0012911631492897868,0.0017947446322068572,-0.4591192603111267,-0.8883719444274902,0.0007018043543212116,-0.086,0.041,1.021,0.0,-0.001383770608975631,0.4580280715709339,0.8889366517541692,-0.006,-0.011,-0.003,-0.151,0.078,9.603,-0.0882142186164856,0.03350362181663513,0.9999980330467224,-0.011,0.007,0.051,0.6915693904020752,0.8162050812542916,0.7022964827954528,0.8158388647287709,3.241,True,True,False,False,False,CF_2
31655,-0.08751223236322403,0.04263430833816528,1.0212517976760864,-0.0016700883861631155,0.001851589884608984,-0.45952337980270386,-0.8881621956825256,0.0007033530273474753,-0.086,0.041,1.021,0.0,-0.001383770608975631,0.4594118421799095,0.8882222944982656,-0.007,-0.01,-0.009,-0.15,-0.673,10.317,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.061,-0.009,0.051,0.6926527809567407,0.8230258640421149,0.7081101701380942,0.8111848630502785,3.241,True,True,False,False,False,CF_2
1776181429.138293,-0.08772683143615723,0.04278694838285446,1.0211024284362793,-0.0019005987560376525,0.0016506197862327099,-0.4596630036830902,-0.8880898952484131,0.0007025200175121427,-0.086,0.041,1.021,0.0,-0.001383770608975631,0.4594118421799095,0.8882222944982656,-0.007,-0.01,-0.009,-0.15,-0.673,10.317,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.061,-0.009,0.051,0.6926527809567407,0.8230258640421149,0.7081101701380942,0.8111848630502785,3.241,True,True,False,False,False,CF_2
1776181429.1550505,-0.08793290704488754,0.042950235307216644,1.020951509475708,-0.0018389786127954721,0.0021074097603559494,-0.45994898676872253,-0.8879410028457642,0.0006959981983527541,-0.087,0.041,1.021,0.0,-0.0,0.4594118421799095,0.8882233723928131,-0.007,-0.01,-0.009,-0.15,-0.673,10.317,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.061,-0.009,0.051,0.6926527809567407,0.8230258640421149,0.7081101701380942,0.8111848630502785,3.241,True,True,False,False,False,CF_2
31698,-0.08806455135345459,0.043063316494226456,1.0208483934402466,-0.0016466614324599504,0.002470071194693446,-0.4600578248500824,-0.8878839612007141,0.0006985493237152696,-0.087,0.041,1.021,0.0,-0.0,0.4594118421799095,0.8882233723928131,-0.008,-0.007,-0.004,-0.011,0.067,9.753,-0.0882142186164856,0.03350362181663513,0.9999980330467224,-0.02,0.039,0.042,0.6926527809567407,0.8230258640421149,0.7081101701380942,0.8111848630502785,3.241,True,True,False,False,False,CF_2
31715,-0.08832205832004547,0.04327074810862541,1.0206632614135742,-0.0018426470924168825,0.002544473158195615,-0.46059370040893555,-0.887605607509613,0.0006938266451470554,-0.087,0.042,1.021,0.0,-0.001383770608975631,0.46079561278888514,0.8875052047246921,-0.008,-0.007,-0.004,-0.011,0.067,9.753,-0.0882142186164856,0.03350362181663513,0.9999980330467224,-0.02,0.039,0.042,0.6819409475852598,0.8258182650492103,0.7152666514076448,0.806286717021439,3.235,True,True,False,False,False,CF_2
1776181429.1964018,-0.08855574578046799,0.043501436710357666,1.0205127000808716,-0.0019070140551775694,0.0031967165414243937,-0.46089717745780945,-0.8874458074569702,0.0006999358884058893,-0.087,0.042,1.021,0.0,-0.001383770608975631,0.46079561278888514,0.8875052047246921,-0.008,-0.007,-0.004,-0.011,0.067,9.753,-0.0882142186164856,0.03350362181663513,0.9999980330467224,-0.02,0.039,0.042,0.6819409475852598,0.8258182650492103,0.7152666514076448,0.806286717021439,3.235,True,True,False,False,False,CF_2
31749,-0.08881130069494247,0.04373021051287651,1.020327091217041,-0.0025350134819746017,0.002898641861975193,-0.46106216311454773,-0.8873595595359802,0.000693235662765801,-0.088,0.042,1.02,0.0,-0.001383770608975631,0.46079561278888514,0.8875052047246921,-0.011,-0.003,-0.003,-0.026,-0.009,9.782,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.046,0.009,0.038,0.6975814450293736,0.8139467460135805,0.7023422598611428,0.8187685969329366,3.235,True,True,False,False,False,CF_2
1776181429.229259,-0.08905627578496933,0.04397984594106674,1.0201979875564575,-0.002842619316652417,0.002761267591267824,-0.4613047242164612,-0.8872329592704773,0.0007104148389771581,-0.088,0.042,1.02,0.0,-0.001383770608975631,0.46079561278888514,0.8875052047246921,-0.011,-0.003,-0.003,-0.026,-0.009,9.782,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.046,0.009,0.038,0.6975814450293736,0.8139467460135805,0.7023422598611428,0.8187685969329366,3.235,True,True,False,False,False,CF_2
1776181429.245589,-0.08933238685131073,0.04427502676844597,1.0200438499450684,-0.0033399530220776796,0.0033405933063477278,-0.4616914689540863,-0.8870280385017395,0.0007057409966364503,-0.088,0.043,1.02,0.001383770608975631,-0.001383770608975631,0.46079561278888514,0.8875041259579132,-0.011,-0.003,-0.003,-0.026,-0.009,9.782,-0.0882142186164856,0.03350362181663513,0.9999980330467224,0.046,0.009,0.038,0.6975814450293736,0.8139467460135805,0.7023422598611428,0.8187685969329366,3.235,True,True,False,False,False,CF_2
